Regiao,Cenario,Nos,EnergiaTotalExt_J,EnergiaMedia_J,PDR_Percent,JainIndex,TempoExec_s,LatenciaMedia_s,Enviados,Recebidos,PerdasColisaoExt,PerdasSinalFracoExt,PerdasSaturacaoExt,DR0_SF12,DR1_SF11,DR2_SF10,DR3_SF9,DR4_SF8,DR5_SF7,Semente
BR_64CH,1,2000,599479.393398,299.739697,82.834024,0.877666,1190.554486,1.740282,286963,237703,49260,0,0,1132,264,216,141,109,138,28
BR_64CH,1,2000,596707.363822,298.353682,82.165916,0.869331,865.949891,1.738128,287001,235817,51184,0,0,1114,275,237,149,96,129,30
BR_64CH,1,2000,596563.093551,298.281547,82.574097,0.874770,995.740057,1.744226,287021,237005,50016,0,0,1120,262,245,139,89,145,32
BR_64CH,1,2000,598321.153252,299.160577,82.206180,0.872184,1143.245795,1.764713,287021,235949,51072,0,0,1122,276,225,125,109,143,31
BR_64CH,1,2000,600838.810744,300.419405,83.372417,0.883096,1063.692922,1.756804,286993,239273,47720,0,0,1122,286,224,137,101,130,33
BR_64CH,1,5000,1485835.555140,297.167111,41.294846,0.471292,6328.940393,1.693844,717460,296274,421186,0,0,2784,688,537,360,237,394,1
BR_64CH,1,5000,1496335.886784,299.267177,41.740699,0.475577,6750.338830,1.678499,717482,299482,418000,0,0,2808,698,515,371,225,383,4
BR_64CH,1,5000,1489330.764702,297.866153,41.925935,0.477113,7103.600684,1.672409,717501,300819,416682,0,0,2758,736,581,351,205,369,3
BR_64CH,1,5000,1491047.200011,298.209440,41.989455,0.477192,6546.641943,1.655698,717473,301263,416210,0,0,2780,722,512,400,222,364,7
BR_64CH,1,5000,1508805.419127,301.761084,41.477359,0.473060,7232.773317,1.678922,717483,297593,419890,0,0,2825,714,547,346,209,359,5
BR_64CH,1,5000,1504974.162439,300.994832,41.958268,0.477507,7944.179192,1.667434,717532,301064,416468,0,0,2808,738,528,327,228,371,2
BR_64CH,1,5000,1512374.639205,302.474928,40.336194,0.462974,7087.558515,1.720221,717502,289413,428089,0,0,2827,731,529,355,224,334,9
BR_64CH,1,5000,1483525.029168,296.705006,41.704398,0.474551,7806.695484,1.671686,717579,299262,418317,0,0,2743,744,544,386,243,340,6
BR_64CH,1,5000,1503715.149636,300.743030,41.075821,0.469295,7885.746459,1.683919,717517,294726,422791,0,0,2811,711,553,364,209,352,8
BR_64CH,1,5000,1519525.812278,303.905162,40.712821,0.466642,6656.095479,1.701126,717543,292132,425411,0,0,2852,725,511,349,217,346,10
BR_64CH,1,5000,1488335.391403,297.667078,41.967693,0.477195,7112.154276,1.668338,717490,301114,416376,0,0,2754,741,572,362,202,369,11
BR_64CH,1,5000,1503864.539526,300.772908,40.789562,0.466533,6536.738199,1.702127,717512,292670,424842,0,0,2802,727,560,349,221,341,16
BR_64CH,1,5000,1497568.086601,299.513617,41.468392,0.472853,7633.567401,1.682341,717438,297510,419928,0,0,2802,709,547,320,255,367,12
BR_64CH,1,5000,1520114.075082,304.022815,40.484514,0.463920,7259.133984,1.722663,717420,290444,426976,0,0,2847,720,555,352,193,333,14
BR_64CH,1,5000,1501391.032509,300.278207,41.691336,0.474299,7885.570679,1.687399,717504,299137,418367,0,0,2788,753,524,361,254,320,13
BR_64CH,1,5000,1502922.088824,300.584418,41.846132,0.476759,6921.214731,1.678183,717500,300246,417254,0,0,2807,722,542,347,222,360,17
BR_64CH,1,5000,1494699.888638,298.939978,41.495931,0.472430,7236.684429,1.690521,717533,297747,419786,0,0,2784,702,608,338,210,358,18
BR_64CH,1,5000,1494083.278907,298.816656,41.497323,0.472984,8337.000319,1.682425,717427,297713,419714,0,0,2780,722,567,352,219,360,15
BR_64CH,1,5000,1514255.132683,302.851027,41.266282,0.472507,5959.341430,1.686061,717455,296067,421388,0,0,2841,714,545,322,211,367,20
